age,income,loan_amount,interest_rate,term_months,dti,delinquencies,credit_history_years,home_ownership,purpose,employment_length,default
55,56225.03,16869.31,7.96,60,11.61,0,6.0,RENT,debt_consolidation,1-3,0
33,102312.6,14505.5,12.46,36,25.07,0,7.9,RENT,small_business,0-1,0
59,87870.39,24526.81,13.44,60,15.24,0,9.9,MORTGAGE,credit_card,0-1,0
59,25184.07,12078.29,10.75,36,18.85,0,10.6,RENT,major_purchase,1-3,0
50,46680.95,23059.42,7.99,60,28.13,0,14.0,RENT,debt_consolidation,1-3,1
58,46619.1,1658.14,8.86,60,20.3,1,8.3,OWN,debt_consolidation,1-3,0
49,58403.07,11370.77,9.81,36,9.81,0,5.1,RENT,credit_card,10+,0
39,58793.71,23392.56,9.16,36,30.86,1,7.4,MORTGAGE,credit_card,10+,0
57,119924.78,27561.58,17.31,60,27.15,0,6.7,MORTGAGE,debt_consolidation,5-10,0
61,38455.44,8813.63,11.96,60,19.51,0,10.1,RENT,credit_card,1-3,0
62,64579.4,7881.43,9.9,36,29.11,0,3.7,RENT,debt_consolidation,1-3,0
31,72330.15,19539.57,12.43,36,22.95,1,7.3,MORTGAGE,other,3-5,1
54,59968.56,10015.73,14.67,36,35.31,0,14.5,MORTGAGE,credit_card,5-10,0
21,62203.61,12851.38,10.62,60,23.51,1,8.7,OWN,credit_card,5-10,1
49,39103.82,22011.24,15.61,60,35.24,0,3.8,RENT,credit_card,5-10,1
48,62129.72,10647.18,6.92,36,3.26,0,6.6,OWN,major_purchase,3-5,0
38,70227.98,1000.0,16.69,36,26.59,0,0.5,RENT,debt_consolidation,10+,0
69,66552.01,4591.32,11.96,60,18.02,0,7.8,OWN,home_improvement,5-10,0
64,71404.02,15079.64,11.81,60,13.41,0,14.6,MORTGAGE,other,0-1,0
22,88252.16,1000.0,9.23,36,33.59,1,3.3,OWN,credit_card,1-3,0
31,78739.33,12622.72,7.09,36,30.89,0,2.2,MORTGAGE,debt_consolidation,3-5,0
31,61425.89,3863.23,5.33,36,1.94,0,5.4,MORTGAGE,debt_consolidation,1-3,0
64,36564.83,28119.51,8.95,60,29.15,0,11.7,MORTGAGE,other,3-5,0
46,47999.89,32321.14,14.35,36,27.94,0,14.8,MORTGAGE,debt_consolidation,5-10,0
56,55607.38,6534.42,8.15,36,14.77,0,9.8,RENT,debt_consolidation,3-5,1
60,65046.92,17054.07,5.81,60,13.65,0,2.9,MORTGAGE,other,10+,0
58,50433.34,7316.77,8.36,36,6.09,1,7.9,MORTGAGE,small_business,1-3,0
25,41285.34,12525.48,10.46,36,18.62,0,15.2,RENT,credit_card,10+,0
27,36236.03,29427.75,10.62,36,20.23,0,6.8,MORTGAGE,debt_consolidation,1-3,0
40,26976.44,11266.49,11.48,36,29.97,1,8.6,MORTGAGE,credit_card,10+,0
37,55300.99,12711.7,16.13,36,24.69,0,9.0,MORTGAGE,major_purchase,1-3,0
57,30606.69,7459.77,17.0,36,11.4,0,1.8,RENT,debt_consolidation,3-5,0
28,39989.49,24169.52,20.02,36,24.39,0,12.0,MORTGAGE,debt_consolidation,10+,0
39,52121.96,1000.0,5.5,36,19.46,0,11.4,RENT,other,1-3,0
32,33281.65,11457.62,8.58,60,12.65,1,0.5,RENT,major_purchase,10+,1
30,67595.04,14632.91,14.79,60,6.1,0,2.7,RENT,credit_card,3-5,0
29,74804.46,9711.38,10.18,36,28.25,0,4.1,MORTGAGE,other,3-5,1
30,49011.46,21908.36,15.44,60,26.46,1,11.0,MORTGAGE,home_improvement,5-10,0
48,51259.45,24616.22,12.83,36,27.57,0,5.0,OWN,other,1-3,0
41,70748.6,3703.68,18.32,60,14.72,1,9.6,RENT,debt_consolidation,5-10,1
42,45720.1,31747.89,16.17,60,23.71,0,7.3,OWN,credit_card,1-3,1
44,44345.32,3613.93,16.24,60,8.25,0,8.3,OWN,home_improvement,5-10,0
57,83929.97,25309.05,10.35,60,12.13,0,10.0,OWN,credit_card,3-5,1
63,77683.75,16198.62,11.61,36,22.34,0,9.1,RENT,debt_consolidation,1-3,0
46,72031.0,10970.39,10.78,36,24.62,2,7.9,RENT,home_improvement,0-1,0
52,78512.89,11725.06,5.98,36,5.71,0,9.3,RENT,home_improvement,3-5,0
57,20454.43,14731.9,17.89,36,11.42,1,8.9,MORTGAGE,debt_consolidation,1-3,0
54,87076.71,16667.34,14.98,60,18.35,0,7.2,OWN,credit_card,5-10,0
27,67841.24,7638.77,10.62,36,31.59,1,6.3,MORTGAGE,home_improvement,10+,0
69,80215.63,13128.48,17.22,36,13.87,0,15.5,OWN,home_improvement,1-3,0
29,67743.24,8834.62,9.48,36,23.41,0,6.2,RENT,credit_card,3-5,0
41,60978.5,5279.6,5.0,60,24.45,0,13.5,RENT,debt_consolidation,10+,0
52,54493.82,8461.51,16.03,36,19.5,0,5.3,RENT,debt_consolidation,10+,0
40,67342.89,5800.2,6.89,36,24.68,1,11.2,OWN,small_business,0-1,0
32,53765.04,11638.76,11.22,60,8.55,0,15.1,MORTGAGE,small_business,5-10,0
66,77357.52,18459.8,12.82,36,15.44,0,6.6,RENT,home_improvement,1-3,0
24,28270.87,15965.68,13.54,60,36.34,0,5.3,OWN,credit_card,5-10,0
33,49168.48,30794.76,15.39,36,37.05,0,6.3,RENT,debt_consolidation,1-3,0
69,100896.46,1000.0,14.32,36,30.43,2,7.9,RENT,credit_card,1-3,0
56,47478.39,18754.73,14.2,60,33.0,0,9.3,MORTGAGE,credit_card,3-5,1
25,55226.33,15051.36,8.84,36,3.74,2,7.8,RENT,credit_card,1-3,0
57,42348.38,21525.36,13.18,36,12.51,0,6.3,RENT,debt_consolidation,3-5,1
68,66716.91,20731.72,5.98,36,18.89,0,15.8,MORTGAGE,debt_consolidation,3-5,0
25,45274.7,13680.07,18.25,60,46.16,0,7.2,OWN,other,10+,1
41,56287.78,16381.21,6.39,60,18.87,0,5.5,RENT,credit_card,3-5,0
43,76977.33,9047.45,10.61,36,29.45,0,11.3,MORTGAGE,small_business,5-10,0
27,46024.73,19909.44,6.72,36,25.78,1,11.4,RENT,home_improvement,1-3,0
30,75772.22,1000.0,9.08,36,25.56,0,13.6,MORTGAGE,small_business,10+,0
29,76444.59,21214.61,12.05,60,21.76,2,15.7,MORTGAGE,debt_consolidation,3-5,1
30,81099.12,14814.61,9.88,36,10.0,0,9.4,RENT,debt_consolidation,0-1,0
40,62810.82,11103.5,16.58,36,0.0,2,6.8,OWN,home_improvement,3-5,0
43,124825.18,13139.73,12.91,36,34.82,0,0.5,RENT,credit_card,1-3,0
32,81090.67,13726.43,10.15,60,15.84,0,4.2,MORTGAGE,debt_consolidation,1-3,0
35,66497.55,25378.43,11.47,36,3.33,1,8.8,RENT,home_improvement,1-3,0
30,42481.51,40867.95,16.88,36,26.38,0,3.3,MORTGAGE,debt_consolidation,3-5,0
60,58058.82,24758.97,15.64,60,26.19,1,1.7,RENT,debt_consolidation,1-3,0
31,88526.54,10477.39,7.44,36,29.68,0,8.3,MORTGAGE,other,5-10,0
65,94190.69,20038.25,9.28,36,33.16,1,11.1,OTHER,credit_card,1-3,0
47,89566.58,20386.63,13.9,36,12.81,0,7.0,RENT,debt_consolidation,1-3,0
60,75703.85,7598.71,13.41,36,13.25,0,11.6,OWN,debt_consolidation,0-1,1
52,34886.8,4913.61,7.8,36,18.81,0,10.5,OWN,other,3-5,0
34,69743.24,14493.75,15.0,36,30.22,1,12.6,MORTGAGE,other,0-1,0
50,35171.95,21461.66,8.44,36,0.97,1,16.7,RENT,debt_consolidation,0-1,0
34,30250.58,2105.53,17.22,36,23.28,3,18.5,MORTGAGE,credit_card,1-3,0
26,64783.17,9232.82,14.12,60,31.32,0,10.9,MORTGAGE,home_improvement,10+,0
33,70463.99,19581.21,7.47,36,30.91,0,6.2,MORTGAGE,debt_consolidation,0-1,1
34,78067.54,15333.79,9.88,60,29.09,0,8.2,MORTGAGE,credit_card,0-1,1
27,69942.72,26330.19,9.81,36,32.63,0,14.3,MORTGAGE,debt_consolidation,3-5,1
22,70631.72,3709.06,12.64,36,0.0,0,4.4,RENT,debt_consolidation,3-5,0
67,40306.95,33817.32,11.18,36,38.13,0,13.8,RENT,home_improvement,0-1,1
46,57900.47,2696.06,7.42,36,25.3,0,7.3,MORTGAGE,debt_consolidation,10+,0
40,29857.66,1000.0,6.42,60,35.35,1,8.9,MORTGAGE,credit_card,5-10,0
66,19932.62,14528.7,14.2,36,10.25,0,4.8,MORTGAGE,debt_consolidation,3-5,0
32,74812.85,5924.33,13.14,60,4.46,0,2.7,OWN,credit_card,3-5,0
40,44937.51,14689.95,12.42,60,39.86,0,6.9,RENT,other,5-10,0
62,77449.97,14410.18,13.08,36,12.73,1,13.2,RENT,credit_card,0-1,1
51,82166.95,13433.81,9.52,60,18.89,1,5.2,OWN,credit_card,10+,0
40,47613.65,8260.71,12.74,36,27.27,0,14.5,RENT,credit_card,0-1,1
33,71806.22,18461.25,22.15,36,29.73,1,5.7,RENT,small_business,3-5,1
22,46776.87,12461.3,16.7,36,32.78,2,3.7,RENT,home_improvement,1-3,0
25,23082.42,23829.32,10.85,60,24.23,1,9.0,OWN,debt_consolidation,5-10,1
28,62466.19,13557.02,9.91,60,11.46,0,10.7,RENT,debt_consolidation,5-10,0
59,50582.52,7282.82,5.0,60,29.07,0,8.8,MORTGAGE,credit_card,3-5,0
52,51198.22,1498.32,16.27,60,29.23,0,8.6,MORTGAGE,major_purchase,1-3,0
42,99506.86,13623.12,15.15,36,3.85,1,14.4,RENT,debt_consolidation,5-10,0
59,29482.86,4846.36,9.82,60,36.19,0,8.4,MORTGAGE,credit_card,10+,0
28,67657.42,4200.31,6.27,60,0.0,0,6.1,OWN,home_improvement,1-3,0
31,40103.86,19219.66,7.38,60,32.34,0,3.5,MORTGAGE,credit_card,1-3,0
40,78165.23,1000.0,13.78,36,15.66,0,13.1,MORTGAGE,home_improvement,3-5,0
65,65968.62,26297.55,11.64,60,29.06,1,6.3,RENT,debt_consolidation,5-10,0
51,67586.89,16277.73,14.77,36,27.1,1,6.7,RENT,home_improvement,1-3,0
62,41102.21,14649.26,12.35,60,21.63,0,12.2,MORTGAGE,major_purchase,0-1,0
33,44688.24,6721.87,15.87,60,26.51,0,16.2,MORTGAGE,other,3-5,1
62,78545.01,21114.98,13.48,60,21.14,1,9.0,OWN,home_improvement,5-10,0
24,95415.95,14976.76,15.32,36,29.14,0,7.5,MORTGAGE,credit_card,1-3,0
32,69606.16,9511.23,5.0,36,43.85,1,8.0,OWN,major_purchase,3-5,0
46,42051.59,16598.6,7.06,60,8.59,0,6.2,MORTGAGE,major_purchase,5-10,0
23,66778.77,1537.72,10.54,60,0.0,1,6.6,OWN,credit_card,0-1,0
63,108549.44,1917.38,16.32,60,17.84,0,6.6,RENT,credit_card,1-3,0
63,62048.46,6038.51,19.52,60,17.16,1,11.6,RENT,debt_consolidation,1-3,0
47,89236.82,17796.22,11.34,36,18.22,0,7.6,MORTGAGE,home_improvement,5-10,0
35,45193.41,14973.93,9.55,60,12.74,1,13.4,RENT,credit_card,5-10,0
25,59158.28,23391.83,5.0,36,30.72,1,7.5,MORTGAGE,debt_consolidation,5-10,1
51,72391.3,7640.08,15.45,36,8.19,0,6.5,MORTGAGE,credit_card,3-5,1
47,67946.57,19597.34,9.8,36,26.51,1,13.1,RENT,other,1-3,0
58,44672.23,14089.04,23.83,36,28.38,1,8.1,MORTGAGE,debt_consolidation,3-5,0
50,43809.65,7455.64,9.04,36,25.16,1,7.5,MORTGAGE,credit_card,3-5,0
27,79765.69,18082.46,20.42,60,26.87,0,8.1,MORTGAGE,other,5-10,0
26,83831.02,14471.91,14.99,36,31.49,0,13.9,RENT,other,10+,0
59,90242.87,9967.05,7.89,60,22.54,0,9.2,OWN,debt_consolidation,3-5,0
28,96078.61,15335.99,12.93,36,18.54,0,13.0,OTHER,debt_consolidation,5-10,1
66,62692.39,13963.76,15.09,60,26.86,0,7.1,MORTGAGE,credit_card,1-3,1
26,53776.02,13770.5,11.1,36,28.0,0,12.4,MORTGAGE,debt_consolidation,3-5,1
56,87019.82,11699.25,15.35,60,30.9,1,9.0,RENT,credit_card,5-10,0
68,74261.39,4560.41,15.26,36,4.88,0,11.5,RENT,credit_card,5-10,0
42,40350.89,15598.12,14.39,36,20.16,0,11.9,OWN,major_purchase,10+,0
23,39327.29,8578.29,11.93,36,11.35,0,4.2,MORTGAGE,home_improvement,10+,0
63,69838.6,6837.37,7.3,36,27.61,0,8.3,MORTGAGE,small_business,3-5,0
30,56454.51,13074.4,11.69,36,29.27,0,11.8,OWN,major_purchase,10+,0
46,59471.4,20872.21,12.7,36,19.26,0,12.5,RENT,credit_card,5-10,0
69,81450.67,16484.91,5.0,36,14.71,0,13.0,RENT,debt_consolidation,3-5,0
57,75180.74,10750.86,12.68,60,27.97,2,8.4,RENT,major_purchase,0-1,0
23,86597.46,10429.23,11.61,36,20.67,0,14.2,RENT,home_improvement,10+,0
61,21369.28,20086.51,6.81,36,36.26,1,5.4,RENT,debt_consolidation,10+,0
28,65067.96,1000.0,10.67,36,39.73,0,2.0,MORTGAGE,debt_consolidation,3-5,0
57,73893.77,21378.92,10.75,36,32.01,0,6.9,OWN,home_improvement,1-3,0
51,29468.28,1000.0,19.72,36,24.33,0,12.8,MORTGAGE,debt_consolidation,0-1,0
35,46902.09,3676.74,12.88,60,40.26,0,3.7,MORTGAGE,major_purchase,0-1,0
41,43190.3,10885.87,16.14,36,24.41,1,2.1,RENT,debt_consolidation,5-10,1
26,60433.96,32360.99,11.53,36,17.21,0,1.1,MORTGAGE,credit_card,3-5,0
69,92557.08,28419.35,5.0,36,15.25,1,10.9,RENT,debt_consolidation,3-5,0
32,100451.79,20651.9,14.69,36,14.96,0,2.2,RENT,credit_card,1-3,1
36,43714.25,17852.34,9.37,60,21.94,0,10.2,RENT,major_purchase,3-5,0
45,70531.15,1000.0,10.66,36,26.63,0,6.7,RENT,debt_consolidation,5-10,0
53,71175.96,16254.07,7.79,60,7.85,1,4.9,MORTGAGE,debt_consolidation,10+,0
45,67752.52,10606.23,12.29,36,17.51,1,4.0,MORTGAGE,debt_consolidation,3-5,0
45,67979.59,8466.65,16.26,60,24.13,0,8.8,MORTGAGE,debt_consolidation,1-3,1
49,66074.85,16238.42,15.73,36,28.44,0,5.0,MORTGAGE,credit_card,0-1,0
63,93751.4,11231.12,18.34,60,21.74,2,8.0,MORTGAGE,debt_consolidation,10+,0
40,82049.33,21954.4,18.91,36,24.45,0,9.6,MORTGAGE,credit_card,10+,0
61,38796.92,1000.0,5.0,36,9.61,0,10.5,MORTGAGE,home_improvement,1-3,0
59,75914.42,15600.09,7.23,60,12.88,0,11.7,MORTGAGE,small_business,1-3,0
68,77847.47,7967.22,5.0,60,21.39,0,8.7,RENT,debt_consolidation,5-10,0
65,66299.35,11722.91,14.53,36,27.11,0,3.8,OWN,small_business,5-10,0
60,82628.49,17437.01,9.23,36,24.31,1,9.9,OWN,other,5-10,0
33,63761.48,6061.54,10.04,36,13.51,0,10.6,RENT,home_improvement,0-1,0
58,64009.35,16313.86,11.13,60,19.63,0,7.3,MORTGAGE,major_purchase,10+,0
57,62424.81,13301.29,13.53,36,37.12,0,6.8,MORTGAGE,credit_card,3-5,0
35,19635.12,9715.31,6.06,36,27.44,0,17.9,OTHER,debt_consolidation,3-5,0
54,58392.03,11235.42,6.96,36,20.37,0,2.8,RENT,other,0-1,0
33,46634.99,13763.58,12.01,60,11.74,0,10.0,RENT,other,0-1,0
46,36271.04,8857.31,16.79,36,14.87,0,12.2,RENT,debt_consolidation,1-3,0
60,88680.37,15056.76,11.9,36,22.07,0,6.6,MORTGAGE,debt_consolidation,3-5,0
30,70084.15,12774.59,8.83,60,24.76,0,7.3,MORTGAGE,debt_consolidation,10+,1
37,59403.38,10109.74,5.0,36,27.66,0,6.4,MORTGAGE,credit_card,5-10,0
59,48703.93,27718.74,15.81,60,25.88,0,8.0,MORTGAGE,other,10+,0
43,65923.39,18321.92,9.06,60,18.3,0,11.6,RENT,debt_consolidation,5-10,1
68,79828.72,11938.3,7.41,36,16.89,0,7.2,RENT,home_improvement,0-1,1
21,43460.68,16166.88,5.14,60,42.47,0,20.4,MORTGAGE,small_business,5-10,0
56,59903.43,6785.44,6.24,60,16.44,0,6.2,RENT,credit_card,5-10,0
60,77361.33,11505.83,8.16,36,9.08,0,13.5,OWN,home_improvement,10+,1
65,21279.98,12439.38,11.04,36,5.61,0,10.2,OWN,credit_card,3-5,0
28,58848.6,5025.65,7.17,60,18.47,0,8.4,MORTGAGE,debt_consolidation,1-3,0
69,51414.17,18098.83,12.74,36,31.4,0,13.9,OTHER,credit_card,5-10,0
40,57323.4,10955.1,11.01,36,16.24,0,1.6,RENT,debt_consolidation,5-10,0
38,49967.43,12156.27,20.89,36,36.78,1,9.7,OWN,home_improvement,3-5,0
38,62752.49,10450.24,5.18,60,21.93,0,5.1,MORTGAGE,debt_consolidation,0-1,0
52,98472.54,38672.72,12.65,60,33.1,0,6.3,RENT,major_purchase,3-5,0
53,53521.55,9699.08,12.7,60,14.42,1,6.1,MORTGAGE,credit_card,5-10,0
44,65834.22,1000.0,7.88,36,14.58,0,4.1,MORTGAGE,other,1-3,1
24,99894.93,2200.54,12.38,60,22.91,0,1.4,RENT,major_purchase,5-10,0
69,48999.69,21074.42,15.08,36,26.83,2,9.6,RENT,major_purchase,1-3,1
31,96293.51,25691.62,12.39,60,20.21,0,7.7,RENT,debt_consolidation,1-3,0
25,60106.46,9545.62,17.54,60,24.92,1,6.8,RENT,credit_card,1-3,1
50,95637.92,25231.6,5.0,36,27.88,0,11.0,RENT,major_purchase,1-3,0
41,75004.02,20932.72,8.63,36,7.79,0,9.8,RENT,major_purchase,1-3,0
51,66142.17,13484.16,17.9,36,18.59,0,6.9,OWN,home_improvement,5-10,0
63,58687.39,12916.43,15.65,36,16.81,0,20.2,MORTGAGE,debt_consolidation,3-5,0
25,47519.17,16446.96,14.16,60,17.3,0,12.1,RENT,debt_consolidation,1-3,1
34,61515.83,22019.65,16.93,36,26.07,0,17.8,OWN,debt_consolidation,5-10,0
46,77947.23,18178.36,5.0,60,16.95,0,6.3,RENT,debt_consolidation,3-5,0
59,59737.77,9585.53,15.18,36,1.95,0,9.0,MORTGAGE,major_purchase,3-5,0
50,53667.54,13606.34,16.26,36,19.63,0,3.0,RENT,credit_card,5-10,0
39,54984.35,30850.11,9.37,60,11.36,1,6.7,RENT,credit_card,3-5,0
50,79849.53,17009.71,22.52,36,26.96,0,5.7,MORTGAGE,debt_consolidation,3-5,1
69,84503.23,21954.6,12.79,60,30.06,0,20.0,MORTGAGE,major_purchase,0-1,0
44,46656.99,19319.08,5.0,60,0.25,0,5.2,MORTGAGE,debt_consolidation,1-3,1
64,46628.24,17186.86,13.53,36,14.26,0,7.1,MORTGAGE,debt_consolidation,1-3,0
59,67587.18,15869.59,9.12,36,25.53,0,2.2,OWN,major_purchase,10+,0
35,90550.64,22179.13,16.66,36,7.91,0,10.1,RENT,home_improvement,0-1,0
33,82919.81,20749.14,14.19,60,29.83,0,4.4,OWN,debt_consolidation,5-10,0
58,34962.96,17111.15,9.61,36,32.49,1,11.7,MORTGAGE,debt_consolidation,5-10,0
31,54718.48,9449.9,18.01,60,20.38,0,0.8,MORTGAGE,credit_card,1-3,0
37,41387.93,18084.47,15.76,60,14.26,2,7.5,MORTGAGE,home_improvement,1-3,0
32,54649.75,14463.94,8.69,36,0.0,0,0.6,RENT,debt_consolidation,1-3,1
50,92088.2,12533.95,11.39,60,30.14,0,6.0,MORTGAGE,credit_card,1-3,0
35,31547.99,36430.21,14.07,36,42.03,0,6.9,MORTGAGE,credit_card,10+,0
53,27622.69,2687.59,10.54,36,39.96,0,5.6,RENT,credit_card,0-1,0
66,43428.92,22668.1,10.66,36,20.05,0,6.0,OWN,major_purchase,3-5,1
61,65746.21,8098.63,12.15,60,11.07,0,11.9,RENT,small_business,1-3,0
67,72415.1,16049.56,7.74,36,30.38,0,16.7,OWN,debt_consolidation,5-10,0
22,68748.97,35548.7,5.0,60,20.73,0,9.4,MORTGAGE,debt_consolidation,1-3,0
43,83513.71,7301.05,12.96,36,26.78,1,4.6,RENT,debt_consolidation,1-3,1
31,24738.29,9209.02,5.0,60,25.03,0,8.3,MORTGAGE,debt_consolidation,0-1,0
65,83766.73,14859.89,8.03,60,22.93,0,6.6,RENT,debt_consolidation,10+,0
55,53758.09,8222.26,5.0,60,32.29,0,11.6,RENT,debt_consolidation,3-5,0
36,74629.89,22072.45,5.41,36,32.66,1,9.2,MORTGAGE,small_business,0-1,0
48,33531.49,10723.76,13.71,36,16.77,0,1.7,MORTGAGE,small_business,5-10,0
50,60099.13,20232.08,11.11,36,12.77,0,12.4,MORTGAGE,home_improvement,5-10,0
45,64725.42,4366.49,10.97,36,0.0,0,11.9,MORTGAGE,credit_card,3-5,0
44,83115.02,1000.0,6.74,60,18.54,1,14.0,MORTGAGE,home_improvement,10+,0
23,28294.91,13168.12,9.38,36,11.07,0,5.9,RENT,credit_card,1-3,0
43,60615.05,2451.94,13.51,36,26.19,0,9.2,MORTGAGE,home_improvement,10+,1
38,38295.29,27146.15,11.79,60,18.64,0,3.3,RENT,debt_consolidation,10+,1
61,70109.92,2761.57,15.29,36,19.73,0,7.8,MORTGAGE,small_business,3-5,0
63,75544.33,6698.51,15.86,60,30.12,1,9.6,MORTGAGE,debt_consolidation,3-5,0
57,85743.4,18308.96,10.99,36,25.97,0,5.5,RENT,debt_consolidation,0-1,0
22,49299.41,10309.09,5.0,36,20.83,0,9.4,OWN,credit_card,1-3,0
62,78544.53,2852.9,8.97,60,38.86,0,8.7,MORTGAGE,debt_consolidation,3-5,1
40,87218.03,31319.71,11.61,36,29.38,1,6.2,RENT,other,10+,0
41,27135.06,6986.93,8.89,60,17.84,2,13.6,MORTGAGE,home_improvement,1-3,0
67,72246.9,13429.94,7.78,36,18.29,0,7.1,MORTGAGE,small_business,3-5,0
63,79170.23,13326.46,12.28,36,29.88,0,8.5,RENT,other,0-1,1
23,54825.47,20682.47,21.72,36,24.03,0,2.1,MORTGAGE,credit_card,1-3,0
38,35784.53,18698.82,10.05,36,10.79,0,10.1,MORTGAGE,major_purchase,1-3,0
57,78859.12,8385.59,11.99,36,30.95,0,6.1,RENT,other,10+,0
47,36009.82,12393.38,6.75,36,34.57,0,11.8,RENT,debt_consolidation,1-3,0
33,56432.97,13184.62,16.97,36,33.81,0,2.8,MORTGAGE,debt_consolidation,0-1,0
46,59197.52,20991.68,15.5,60,37.43,0,9.7,MORTGAGE,credit_card,0-1,0
63,74310.76,5653.42,15.22,36,42.69,0,0.5,MORTGAGE,home_improvement,3-5,0
31,47467.37,31144.88,17.44,60,39.3,0,10.5,MORTGAGE,major_purchase,3-5,0
57,46308.33,8926.53,10.29,36,25.41,0,7.3,MORTGAGE,debt_consolidation,1-3,0
57,61978.31,14930.0,10.79,60,19.92,0,9.6,OWN,small_business,1-3,0
64,80127.81,5720.08,18.84,36,3.7,1,5.6,RENT,home_improvement,1-3,0
35,105749.0,4614.73,14.53,36,22.11,0,4.2,MORTGAGE,credit_card,0-1,0
31,29850.38,8004.57,5.0,36,27.19,0,6.3,RENT,home_improvement,5-10,0
47,66306.84,7235.81,13.82,36,22.44,0,8.8,OTHER,small_business,5-10,0
47,38269.3,11685.94,9.67,36,3.12,0,10.3,RENT,debt_consolidation,1-3,0
41,80376.22,7168.28,15.59,36,19.13,0,9.2,RENT,credit_card,3-5,0
59,41229.11,20564.42,13.63,60,28.45,1,4.3,MORTGAGE,home_improvement,1-3,0
60,46507.04,8736.13,5.04,36,11.74,0,15.4,RENT,credit_card,0-1,0
33,48214.58,7849.48,13.08,60,23.66,1,9.3,OWN,debt_consolidation,3-5,0
59,58476.02,11856.25,12.84,36,26.32,1,5.5,MORTGAGE,small_business,5-10,0
32,66463.95,22942.71,13.45,36,33.18,0,9.7,MORTGAGE,debt_consolidation,1-3,0
40,69674.03,16719.01,14.3,36,39.13,0,9.0,RENT,debt_consolidation,1-3,0
22,59884.65,14202.48,17.98,36,18.22,0,7.3,RENT,small_business,1-3,0
37,33402.18,3535.64,13.66,60,23.84,0,6.8,MORTGAGE,home_improvement,1-3,0
67,74555.72,5858.33,12.09,36,24.15,0,11.9,OWN,credit_card,3-5,0
42,58940.83,4772.72,16.59,60,28.49,1,14.9,RENT,credit_card,5-10,0
55,83234.7,25454.81,20.97,36,27.37,1,0.5,RENT,debt_consolidation,1-3,0
26,45845.22,19244.5,15.66,36,36.25,1,12.9,MORTGAGE,debt_consolidation,5-10,0
52,27954.51,8107.04,12.82,36,0.0,0,8.1,RENT,other,10+,1
39,59319.48,10485.03,13.73,60,26.18,0,8.9,MORTGAGE,debt_consolidation,1-3,0
57,85919.05,8397.68,13.02,36,26.87,0,13.4,RENT,debt_consolidation,3-5,0
66,63218.84,7913.11,12.07,60,19.65,0,0.5,MORTGAGE,major_purchase,1-3,1
47,56006.6,18682.41,20.66,36,0.0,0,11.3,OWN,small_business,3-5,0
26,42593.06,12699.71,9.0,36,21.39,0,13.1,RENT,home_improvement,10+,0
44,95155.33,31649.34,16.62,60,14.89,1,5.2,MORTGAGE,debt_consolidation,10+,0
27,39407.95,25002.88,11.5,36,38.78,2,2.4,RENT,debt_consolidation,3-5,0
43,45492.11,25475.84,6.08,60,25.75,2,14.6,MORTGAGE,other,5-10,0
23,71400.68,20370.86,11.25,36,14.05,1,1.0,MORTGAGE,home_improvement,3-5,0
52,22879.59,11618.73,9.81,60,1.47,0,9.7,RENT,small_business,5-10,0
36,85491.81,19782.33,14.31,36,27.91,0,12.1,MORTGAGE,credit_card,10+,1
30,72483.86,12209.34,12.37,60,28.96,0,9.6,MORTGAGE,major_purchase,5-10,0
21,77984.62,28042.21,7.91,36,19.84,1,10.3,OWN,other,0-1,0
64,71162.34,18234.24,17.88,60,28.04,0,6.9,RENT,credit_card,1-3,0
62,56777.53,17098.88,16.36,36,18.52,0,9.9,MORTGAGE,debt_consolidation,5-10,0
60,38737.03,16016.58,18.34,60,32.67,1,5.2,RENT,debt_consolidation,0-1,0
23,57198.49,28922.13,12.95,60,31.93,0,5.7,MORTGAGE,major_purchase,3-5,0
38,40495.27,3530.0,11.86,60,5.61,0,8.1,RENT,debt_consolidation,3-5,0
68,69723.11,29706.3,14.81,36,8.05,0,1.8,MORTGAGE,debt_consolidation,5-10,0
49,76135.6,13510.77,9.69,36,42.31,2,10.3,OWN,home_improvement,5-10,0
27,89536.17,3750.81,12.52,60,31.32,0,0.5,RENT,major_purchase,0-1,0
27,67435.35,8982.32,11.3,36,9.38,1,9.5,MORTGAGE,credit_card,5-10,0
33,78491.51,1793.54,6.16,60,6.3,0,9.8,OWN,other,5-10,0
68,54057.11,20229.25,12.51,36,24.08,0,4.8,RENT,debt_consolidation,0-1,0
29,50434.46,6693.66,10.24,36,10.58,0,3.1,MORTGAGE,credit_card,3-5,0
65,69473.44,16349.34,11.03,36,18.83,0,6.4,OWN,home_improvement,5-10,0
54,52270.54,24073.74,13.46,60,21.53,0,10.6,RENT,home_improvement,1-3,0
66,65383.72,9623.86,17.09,36,21.1,0,9.4,MORTGAGE,home_improvement,1-3,0
61,38776.16,12855.17,8.6,36,33.27,0,3.6,MORTGAGE,home_improvement,0-1,0
37,42367.45,4573.07,10.65,60,40.35,0,8.4,RENT,major_purchase,5-10,0
61,72708.19,11893.14,8.94,36,17.21,0,9.0,MORTGAGE,major_purchase,1-3,1
29,77733.8,35592.19,8.68,60,10.69,0,8.9,MORTGAGE,other,3-5,0
35,40286.88,21223.47,9.62,36,25.89,1,4.1,RENT,other,3-5,0
31,73412.29,12882.16,11.21,36,38.31,0,8.6,MORTGAGE,credit_card,0-1,0
